source	target	weight
tgn,7013943	tgn,7014631	101
tgn,7013943	tgn,7014629	76
tgn,7013943	tgn,7014620	131
tgn,7013943	tgn,7014538	156
tgn,7013943	tgn,7014487	172
tgn,7013943	tgn,7014456	14
tgn,7013943	tgn,7014444	41
tgn,7013943	tgn,7014406	193
tgn,7013943	tgn,7014404	324
tgn,7013943	tgn,7014345	15
tgn,7013943	tgn,7014299	334
tgn,7013943	tgn,7014278	86
tgn,7013943	tgn,7014231	283
tgn,7013943	tgn,7014197	89
tgn,7013943	tgn,7014175	190
tgn,7013943	tgn,7014060	136
tgn,7013943	tgn,7013988	133
tgn,7013943	tgn,7013981	145
tgn,7013943	tgn,7013980	5
tgn,7013943	tgn,7013972	23
tgn,7013943	tgn,7013964	3961
tgn,7013943	tgn,7013962	1724
tgn,7013943	tgn,7013952	46
tgn,7013943	tgn,7013949	14
tgn,7013943	tgn,7013943	2197
tgn,7013928	tgn,7021610	102
tgn,7013928	tgn,7018995	28
tgn,7013928	tgn,7018023	57
tgn,7013928	tgn,7017751	1
tgn,7013928	tgn,7017750	43
tgn,7013928	tgn,7017708	18
tgn,7013928	tgn,7017649	20
tgn,7013928	tgn,7017544	5
tgn,7013928	tgn,7017498	87
tgn,7013928	tgn,7017496	34
tgn,7013928	tgn,7017444	123
tgn,7013928	tgn,7016154	35
tgn,7013928	tgn,7016129	13
tgn,7013928	tgn,7014729	8
tgn,7013928	tgn,7014664	19
tgn,7013928	tgn,7014631	26
tgn,7013928	tgn,7014629	6
tgn,7013928	tgn,7014620	16
tgn,7013928	tgn,7014538	13
tgn,7013928	tgn,7014487	54
tgn,7013928	tgn,7014456	2
tgn,7013928	tgn,7014444	51
tgn,7013928	tgn,7014406	43
tgn,7013928	tgn,7014404	41
tgn,7013928	tgn,7014345	5
tgn,7013928	tgn,7014299	2
tgn,7013928	tgn,7014278	11
tgn,7013928	tgn,7014231	45
tgn,7013928	tgn,7014197	2
tgn,7013928	tgn,7014175	6
tgn,7013928	tgn,7014060	3
tgn,7013928	tgn,7013988	12
tgn,7013928	tgn,7013981	35
tgn,7013928	tgn,7013980	46
tgn,7013928	tgn,7013972	137
tgn,7013928	tgn,7013964	387
tgn,7013928	tgn,7013962	361
tgn,7013928	tgn,7013952	19
tgn,7013928	tgn,7013949	16
tgn,7013928	tgn,7013943	11
tgn,7013928	tgn,7013928	102
tgn,7013915	tgn,7021610	24
tgn,7013915	tgn,7018995	218
tgn,7013915	tgn,7018023	247
tgn,7013915	tgn,7017751	63
tgn,7013915	tgn,7017750	200
tgn,7013915	tgn,7017708	106
tgn,7013915	tgn,7017649	139
tgn,7013915	tgn,7017544	18
tgn,7013915	tgn,7017498	32
tgn,7013915	tgn,7017496	286
tgn,7013915	tgn,7017444	144
tgn,7013915	tgn,7016154	257
tgn,7013915	tgn,7016129	29
tgn,7013915	tgn,7014729	68
tgn,7013915	tgn,7014664	24
tgn,7013915	tgn,7014631	43
tgn,7013915	tgn,7014629	17
tgn,7013915	tgn,7014620	68
tgn,7013915	tgn,7014538	19
tgn,7013915	tgn,7014487	76
tgn,7013915	tgn,7014456	24
tgn,7013915	tgn,7014444	276
tgn,7013915	tgn,7014406	291
tgn,7013915	tgn,7014404	47
tgn,7013915	tgn,7014345	19
tgn,7013915	tgn,7014299	7
tgn,7013915	tgn,7014278	45
tgn,7013915	tgn,7014231	192
tgn,7013915	tgn,7014197	61
tgn,7013915	tgn,7014175	124
tgn,7013915	tgn,7014060	60
tgn,7013915	tgn,7013988	82
tgn,7013915	tgn,7013981	40
tgn,7013915	tgn,7013980	14
tgn,7013915	tgn,7013972	51
tgn,7013915	tgn,7013964	840
tgn,7013915	tgn,7013962	1466
tgn,7013915	tgn,7013952	28
tgn,7013915	tgn,7013949	10
tgn,7013915	tgn,7013943	110
tgn,7013915	tgn,7013928	15
tgn,7013915	tgn,7013915	644
tgn,7013889	tgn,7021610	11
tgn,7013889	tgn,7018995	60
tgn,7013889	tgn,7018023	64
tgn,7013889	tgn,7017750	64
tgn,7013889	tgn,7017708	87
tgn,7013889	tgn,7017649	25
tgn,7013889	tgn,7017544	4
tgn,7013889	tgn,7017498	50
tgn,7013889	tgn,7017496	47
tgn,7013889	tgn,7017444	37
tgn,7013889	tgn,7016154	71
tgn,7013889	tgn,7016129	26
tgn,7013889	tgn,7014729	69
tgn,7013889	tgn,7014664	38
tgn,7013889	tgn,7014631	16
tgn,7013889	tgn,7014629	5
tgn,7013889	tgn,7014620	80
tgn,7013889	tgn,7014538	107
tgn,7013889	tgn,7014487	21
tgn,7013889	tgn,7014456	9
tgn,7013889	tgn,7014444	193
tgn,7013889	tgn,7014406	84
tgn,7013889	tgn,7014404	136
tgn,7013889	tgn,7014345	4
tgn,7013889	tgn,7014299	11
tgn,7013889	tgn,7014278	11
tgn,7013889	tgn,7014231	48
tgn,7013889	tgn,7014197	35
tgn,7013889	tgn,7014175	20
tgn,7013889	tgn,7014060	9
tgn,7013889	tgn,7013988	46
tgn,7013889	tgn,7013981	171
tgn,7013889	tgn,7013980	10
tgn,7013889	tgn,7013972	20
tgn,7013889	tgn,7013964	806
tgn,7013889	tgn,7013962	436
tgn,7013889	tgn,7013952	15
tgn,7013889	tgn,7013949	6
tgn,7013889	tgn,7013943	67
tgn,7013889	tgn,7013928	11
tgn,7013889	tgn,7013915	145
tgn,7013889	tgn,7013889	282
tgn,7013841	tgn,7021610	6
tgn,7013841	tgn,7018995	51
tgn,7013841	tgn,7018023	102
tgn,7013841	tgn,7017751	12
tgn,7013841	tgn,7017750	151
tgn,7013841	tgn,7017708	41
tgn,7013841	tgn,7017649	53
tgn,7013841	tgn,7017544	10
tgn,7013841	tgn,7017498	48
tgn,7013841	tgn,7017496	1685
tgn,7013841	tgn,7017444	98
tgn,7013841	tgn,7016154	55
tgn,7013841	tgn,7016129	9
tgn,7013841	tgn,7014729	17
tgn,7013841	tgn,7014664	21
tgn,7013841	tgn,7014631	44
tgn,7013841	tgn,7014629	11
tgn,7013841	tgn,7014620	11
tgn,7013841	tgn,7014538	14
tgn,7013841	tgn,7014487	48
tgn,7013841	tgn,7014456	10
tgn,7013841	tgn,7014444	68
tgn,7013841	tgn,7014406	61
tgn,7013841	tgn,7014404	80
tgn,7013841	tgn,7014345	11
tgn,7013841	tgn,7014299	37
tgn,7013841	tgn,7014278	13
tgn,7013841	tgn,7014231	77
tgn,7013841	tgn,7014197	53
tgn,7013841	tgn,7014175	38
tgn,7013841	tgn,7014060	19
tgn,7013841	tgn,7013988	22
tgn,7013841	tgn,7013981	95
tgn,7013841	tgn,7013980	17
tgn,7013841	tgn,7013972	12
tgn,7013841	tgn,7013964	652
tgn,7013841	tgn,7013962	450
tgn,7013841	tgn,7013952	7
tgn,7013841	tgn,7013949	6
tgn,7013841	tgn,7013943	65
tgn,7013841	tgn,7013928	48
tgn,7013841	tgn,7013915	214
tgn,7013841	tgn,7013889	43
tgn,7013841	tgn,7013841	1022
tgn,7013732	tgn,7021610	4
tgn,7013732	tgn,7018995	33
tgn,7013732	tgn,7018023	56
tgn,7013732	tgn,7017751	9
tgn,7013732	tgn,7017750	96
tgn,7013732	tgn,7017708	30
tgn,7013732	tgn,7017649	166
tgn,7013732	tgn,7017544	5
tgn,7013732	tgn,7017498	12
tgn,7013732	tgn,7017496	152
tgn,7013732	tgn,7017444	50
tgn,7013732	tgn,7016154	15
tgn,7013732	tgn,7016129	7
tgn,7013732	tgn,7014729	6
tgn,7013732	tgn,7014631	8
tgn,7013732	tgn,7014629	7
tgn,7013732	tgn,7014620	7
tgn,7013732	tgn,7014538	8
tgn,7013732	tgn,7014487	10
tgn,7013732	tgn,7014456	4
tgn,7013732	tgn,7014444	28
tgn,7013732	tgn,7014406	22
tgn,7013732	tgn,7014404	27
tgn,7013732	tgn,7014345	3
tgn,7013732	tgn,7014299	1
tgn,7013732	tgn,7014278	3
tgn,7013732	tgn,7014231	50
tgn,7013732	tgn,7014197	11
tgn,7013732	tgn,7014175	38
tgn,7013732	tgn,7014060	5
tgn,7013732	tgn,7013988	10
tgn,7013732	tgn,7013981	13
tgn,7013732	tgn,7013980	16
tgn,7013732	tgn,7013972	9
tgn,7013732	tgn,7013964	166
tgn,7013732	tgn,7013962	101
tgn,7013732	tgn,7013952	5
tgn,7013732	tgn,7013949	8
tgn,7013732	tgn,7013943	13
tgn,7013732	tgn,7013928	17
tgn,7013732	tgn,7013915	51
tgn,7013732	tgn,7013889	10
tgn,7013732	tgn,7013841	63
tgn,7013732	tgn,7013732	190
tgn,7013694	tgn,7021610	9
tgn,7013694	tgn,7018995	29
tgn,7013694	tgn,7018023	346
tgn,7013694	tgn,7017751	8
tgn,7013694	tgn,7017750	32
tgn,7013694	tgn,7017708	395
tgn,7013694	tgn,7017649	25
tgn,7013694	tgn,7017544	61
tgn,7013694	tgn,7017498	13
tgn,7013694	tgn,7017496	26
tgn,7013694	tgn,7017444	16
tgn,7013694	tgn,7016154	571
tgn,7013694	tgn,7016129	64
tgn,7013694	tgn,7014729	2
tgn,7013694	tgn,7014664	19
tgn,7013694	tgn,7014631	25
tgn,7013694	tgn,7014629	5
tgn,7013694	tgn,7014620	53
tgn,7013694	tgn,7014538	27
tgn,7013694	tgn,7014487	24
tgn,7013694	tgn,7014456	8
tgn,7013694	tgn,7014444	67
tgn,7013694	tgn,7014406	470
tgn,7013694	tgn,7014404	64
tgn,7013694	tgn,7014299	2
tgn,7013694	tgn,7014278	17
tgn,7013694	tgn,7014231	85
tgn,7013694	tgn,7014197	25
tgn,7013694	tgn,7014175	21
tgn,7013694	tgn,7014060	244
tgn,7013694	tgn,7013988	67
tgn,7013694	tgn,7013981	14
tgn,7013694	tgn,7013980	2
tgn,7013694	tgn,7013972	10
tgn,7013694	tgn,7013964	418
tgn,7013694	tgn,7013962	1044
tgn,7013694	tgn,7013952	8
tgn,7013694	tgn,7013949	2
tgn,7013694	tgn,7013943	87
tgn,7013694	tgn,7013928	2
tgn,7013694	tgn,7013915	124
tgn,7013694	tgn,7013889	23
tgn,7013694	tgn,7013841	18
tgn,7013694	tgn,7013732	4
tgn,7013694	tgn,7013694	529
tgn,7013687	tgn,7021610	10
tgn,7013687	tgn,7018995	7
tgn,7013687	tgn,7018023	25
tgn,7013687	tgn,7017751	2
tgn,7013687	tgn,7017750	7
tgn,7013687	tgn,7017708	24
tgn,7013687	tgn,7017649	7
tgn,7013687	tgn,7017544	1
tgn,7013687	tgn,7017498	4
tgn,7013687	tgn,7017496	14
tgn,7013687	tgn,7017444	1
tgn,7013687	tgn,7016154	73
tgn,7013687	tgn,7016129	4
tgn,7013687	tgn,7014729	14
tgn,7013687	tgn,7014664	15
tgn,7013687	tgn,7014631	6
tgn,7013687	tgn,7014629	86
tgn,7013687	tgn,7014620	6
tgn,7013687	tgn,7014538	16
tgn,7013687	tgn,7014487	13
tgn,7013687	tgn,7014456	7
tgn,7013687	tgn,7014444	22
tgn,7013687	tgn,7014406	48
tgn,7013687	tgn,7014404	97
tgn,7013687	tgn,7014345	2
tgn,7013687	tgn,7014299	10
tgn,7013687	tgn,7014278	20
tgn,7013687	tgn,7014231	145
tgn,7013687	tgn,7014197	10
tgn,7013687	tgn,7014175	1
tgn,7013687	tgn,7014060	33
tgn,7013687	tgn,7013988	110
tgn,7013687	tgn,7013981	45
tgn,7013687	tgn,7013980	6
tgn,7013687	tgn,7013972	5
tgn,7013687	tgn,7013964	481
tgn,7013687	tgn,7013962	304
tgn,7013687	tgn,7013952	5
tgn,7013687	tgn,7013949	2
tgn,7013687	tgn,7013943	25
tgn,7013687	tgn,7013928	1
tgn,7013687	tgn,7013915	5
tgn,7013687	tgn,7013889	20
tgn,7013687	tgn,7013841	6
tgn,7013687	tgn,7013694	15
tgn,7013687	tgn,7013687	240
tgn,7013681	tgn,7021610	18
tgn,7013681	tgn,7018995	11
tgn,7013681	tgn,7018023	253
tgn,7013681	tgn,7017751	11
tgn,7013681	tgn,7017750	46
tgn,7013681	tgn,7017708	213
tgn,7013681	tgn,7017649	3
tgn,7013681	tgn,7017544	27
tgn,7013681	tgn,7017498	2
tgn,7013681	tgn,7017496	24
tgn,7013681	tgn,7017444	11
tgn,7013681	tgn,7016154	472
tgn,7013681	tgn,7016129	36
tgn,7013681	tgn,7014729	7
tgn,7013681	tgn,7014664	12
tgn,7013681	tgn,7014631	4
tgn,7013681	tgn,7014620	23
tgn,7013681	tgn,7014538	31
tgn,7013681	tgn,7014487	3
tgn,7013681	tgn,7014456	7
tgn,7013681	tgn,7014444	63
tgn,7013681	tgn,7014406	216
tgn,7013681	tgn,7014404	71
tgn,7013681	tgn,7014299	1
tgn,7013681	tgn,7014278	8
tgn,7013681	tgn,7014231	65
tgn,7013681	tgn,7014197	20
tgn,7013681	tgn,7014175	13
tgn,7013681	tgn,7014060	262
tgn,7013681	tgn,7013988	19
tgn,7013681	tgn,7013981	18
tgn,7013681	tgn,7013980	4
tgn,7013681	tgn,7013972	7
tgn,7013681	tgn,7013964	373
tgn,7013681	tgn,7013962	833
tgn,7013681	tgn,7013952	8
tgn,7013681	tgn,7013943	64
tgn,7013681	tgn,7013915	89
tgn,7013681	tgn,7013889	3
tgn,7013681	tgn,7013841	15
tgn,7013681	tgn,7013732	1
tgn,7013681	tgn,7013694	467
tgn,7013681	tgn,7013687	30
tgn,7013681	tgn,7013681	305
tgn,7013641	tgn,7021610	24
tgn,7013641	tgn,7018995	17
tgn,7013641	tgn,7018023	24
tgn,7013641	tgn,7017751	21
tgn,7013641	tgn,7017750	56
tgn,7013641	tgn,7017708	5
tgn,7013641	tgn,7017649	33
tgn,7013641	tgn,7017544	3
tgn,7013641	tgn,7017498	65
tgn,7013641	tgn,7017496	51
tgn,7013641	tgn,7017444	37
tgn,7013641	tgn,7016154	6
tgn,7013641	tgn,7016129	12
tgn,7013641	tgn,7014729	18
tgn,7013641	tgn,7014664	9
tgn,7013641	tgn,7014631	35
tgn,7013641	tgn,7014629	1
tgn,7013641	tgn,7014620	13
tgn,7013641	tgn,7014538	21
tgn,7013641	tgn,7014487	107
tgn,7013641	tgn,7014456	4
tgn,7013641	tgn,7014444	28
tgn,7013641	tgn,7014406	31
tgn,7013641	tgn,7014404	49
tgn,7013641	tgn,7014345	2
tgn,7013641	tgn,7014299	2
tgn,7013641	tgn,7014278	5
tgn,7013641	tgn,7014231	49
tgn,7013641	tgn,7014197	14
tgn,7013641	tgn,7014175	21
tgn,7013641	tgn,7013988	4
tgn,7013641	tgn,7013981	24
tgn,7013641	tgn,7013980	42
tgn,7013641	tgn,7013972	32
tgn,7013641	tgn,7013964	241
tgn,7013641	tgn,7013962	162
tgn,7013641	tgn,7013952	4
tgn,7013641	tgn,7013949	13
tgn,7013641	tgn,7013943	41
tgn,7013641	tgn,7013928	15
tgn,7013641	tgn,7013915	25
tgn,7013641	tgn,7013889	16
tgn,7013641	tgn,7013841	28
tgn,7013641	tgn,7013732	13
tgn,7013641	tgn,7013694	11
tgn,7013641	tgn,7013687	1
tgn,7013641	tgn,7013681	3
tgn,7013641	tgn,7013641	124
tgn,7013604	tgn,7021610	28
tgn,7013604	tgn,7018995	187
tgn,7013604	tgn,7018023	331
tgn,7013604	tgn,7017751	27
tgn,7013604	tgn,7017750	193
tgn,7013604	tgn,7017708	83
tgn,7013604	tgn,7017649	90
tgn,7013604	tgn,7017544	65
tgn,7013604	tgn,7017498	52
tgn,7013604	tgn,7017496	228
tgn,7013604	tgn,7017444	61
tgn,7013604	tgn,7016154	116
tgn,7013604	tgn,7016129	54
tgn,7013604	tgn,7014729	37
tgn,7013604	tgn,7014664	26
tgn,7013604	tgn,7014631	69
tgn,7013604	tgn,7014629	16
tgn,7013604	tgn,7014620	60
tgn,7013604	tgn,7014538	39
tgn,7013604	tgn,7014487	76
tgn,7013604	tgn,7014456	26
tgn,7013604	tgn,7014444	218
tgn,7013604	tgn,7014406	277
tgn,7013604	tgn,7014404	61
tgn,7013604	tgn,7014345	18
tgn,7013604	tgn,7014299	13
tgn,7013604	tgn,7014278	11
tgn,7013604	tgn,7014231	160
tgn,7013604	tgn,7014197	57
tgn,7013604	tgn,7014175	60
tgn,7013604	tgn,7014060	33
tgn,7013604	tgn,7013988	62
tgn,7013604	tgn,7013981	29
tgn,7013604	tgn,7013980	26
tgn,7013604	tgn,7013972	34
tgn,7013604	tgn,7013964	800
tgn,7013604	tgn,7013962	1425
tgn,7013604	tgn,7013952	17
tgn,7013604	tgn,7013949	11
tgn,7013604	tgn,7013943	129
tgn,7013604	tgn,7013928	24
tgn,7013604	tgn,7013915	563
tgn,7013604	tgn,7013889	132
tgn,7013604	tgn,7013841	126
tgn,7013604	tgn,7013732	23
tgn,7013604	tgn,7013694	87
tgn,7013604	tgn,7013687	7
tgn,7013604	tgn,7013681	70
tgn,7013604	tgn,7013641	27
tgn,7013604	tgn,7013604	359
tgn,7013596	tgn,7021610	19
tgn,7013596	tgn,7018995	99
tgn,7013596	tgn,7018023	153
tgn,7013596	tgn,7017751	4
tgn,7013596	tgn,7017750	85
tgn,7013596	tgn,7017708	28
tgn,7013596	tgn,7017649	43
tgn,7013596	tgn,7017544	12
tgn,7013596	tgn,7017498	12
tgn,7013596	tgn,7017496	40
tgn,7013596	tgn,7017444	25
tgn,7013596	tgn,7016154	62
tgn,7013596	tgn,7016129	11
tgn,7013596	tgn,7014729	15
tgn,7013596	tgn,7014664	22
tgn,7013596	tgn,7014631	46
tgn,7013596	tgn,7014629	9
tgn,7013596	tgn,7014620	18
tgn,7013596	tgn,7014538	3
tgn,7013596	tgn,7014487	20
tgn,7013596	tgn,7014456	29
tgn,7013596	tgn,7014444	153
tgn,7013596	tgn,7014406	163
tgn,7013596	tgn,7014404	48
tgn,7013596	tgn,7014345	10
tgn,7013596	tgn,7014299	4
tgn,7013596	tgn,7014278	16
tgn,7013596	tgn,7014231	103
tgn,7013596	tgn,7014197	7
tgn,7013596	tgn,7014175	17
tgn,7013596	tgn,7014060	8
tgn,7013596	tgn,7013988	20
tgn,7013596	tgn,7013981	9
tgn,7013596	tgn,7013980	5
tgn,7013596	tgn,7013972	15
tgn,7013596	tgn,7013964	377
tgn,7013596	tgn,7013962	596
tgn,7013596	tgn,7013952	31
tgn,7013596	tgn,7013949	7
tgn,7013596	tgn,7013943	19
tgn,7013596	tgn,7013928	7
tgn,7013596	tgn,7013915	73
tgn,7013596	tgn,7013889	20
tgn,7013596	tgn,7013841	10
tgn,7013596	tgn,7013732	14
tgn,7013596	tgn,7013694	21
tgn,7013596	tgn,7013687	1
tgn,7013596	tgn,7013681	14
tgn,7013596	tgn,7013641	5
tgn,7013596	tgn,7013604	106
tgn,7013596	tgn,7013596	139
tgn,7013585	tgn,7021610	11
tgn,7013585	tgn,7018995	5
tgn,7013585	tgn,7018023	17
tgn,7013585	tgn,7017751	1
tgn,7013585	tgn,7017750	19
tgn,7013585	tgn,7017708	68
tgn,7013585	tgn,7017649	3
tgn,7013585	tgn,7017498	7
tgn,7013585	tgn,7017496	11
tgn,7013585	tgn,7017444	14
tgn,7013585	tgn,7016154	20
tgn,7013585	tgn,7016129	14
tgn,7013585	tgn,7014729	57
tgn,7013585	tgn,7014664	16
tgn,7013585	tgn,7014631	13
tgn,7013585	tgn,7014629	10
tgn,7013585	tgn,7014620	68
tgn,7013585	tgn,7014538	164
tgn,7013585	tgn,7014487	12
tgn,7013585	tgn,7014456	2
tgn,7013585	tgn,7014444	12
tgn,7013585	tgn,7014406	30
tgn,7013585	tgn,7014404	171
tgn,7013585	tgn,7014345	8
tgn,7013585	tgn,7014299	23
tgn,7013585	tgn,7014278	6
tgn,7013585	tgn,7014231	40
tgn,7013585	tgn,7014197	2
tgn,7013585	tgn,7014175	13
tgn,7013585	tgn,7014060	3
tgn,7013585	tgn,7013988	9
tgn,7013585	tgn,7013981	133
tgn,7013585	tgn,7013980	7
tgn,7013585	tgn,7013972	22
tgn,7013585	tgn,7013964	1377
tgn,7013585	tgn,7013962	125
tgn,7013585	tgn,7013952	3
tgn,7013585	tgn,7013949	26
tgn,7013585	tgn,7013943	86
tgn,7013585	tgn,7013928	4
tgn,7013585	tgn,7013915	15
tgn,7013585	tgn,7013889	52
tgn,7013585	tgn,7013841	6
tgn,7013585	tgn,7013732	1
tgn,7013585	tgn,7013694	1
tgn,7013585	tgn,7013687	56
tgn,7013585	tgn,7013681	3
tgn,7013585	tgn,7013641	12
tgn,7013585	tgn,7013604	17
tgn,7013585	tgn,7013596	7
tgn,7013585	tgn,7013585	225
tgn,7013584	tgn,7021610	1
tgn,7013584	tgn,7018023	10
tgn,7013584	tgn,7017750	14
tgn,7013584	tgn,7017708	11
tgn,7013584	tgn,7017649	5
tgn,7013584	tgn,7017544	1
tgn,7013584	tgn,7017498	22
tgn,7013584	tgn,7017496	4
tgn,7013584	tgn,7017444	17
tgn,7013584	tgn,7016154	3
tgn,7013584	tgn,7014729	23
tgn,7013584	tgn,7014631	10
tgn,7013584	tgn,7014629	5
tgn,7013584	tgn,7014620	2
tgn,7013584	tgn,7014538	6
tgn,7013584	tgn,7014487	10
tgn,7013584	tgn,7014406	4
tgn,7013584	tgn,7014404	31
tgn,7013584	tgn,7014345	6
tgn,7013584	tgn,7014299	28
tgn,7013584	tgn,7014278	17
tgn,7013584	tgn,7014231	41
tgn,7013584	tgn,7014197	1
tgn,7013584	tgn,7014175	3
tgn,7013584	tgn,7013988	4
tgn,7013584	tgn,7013981	30
tgn,7013584	tgn,7013972	5
tgn,7013584	tgn,7013964	199
tgn,7013584	tgn,7013962	33
tgn,7013584	tgn,7013952	1
tgn,7013584	tgn,7013949	31
tgn,7013584	tgn,7013943	13
tgn,7013584	tgn,7013928	3
tgn,7013584	tgn,7013915	1
tgn,7013584	tgn,7013889	13
tgn,7013584	tgn,7013841	6
tgn,7013584	tgn,7013732	2
tgn,7013584	tgn,7013641	10
tgn,7013584	tgn,7013604	9
tgn,7013584	tgn,7013585	4
tgn,7013584	tgn,7013584	54
tgn,7013582	tgn,7021610	1097
tgn,7013582	tgn,7018995	221
tgn,7013582	tgn,7018023	1121
tgn,7013582	tgn,7017751	60
tgn,7013582	tgn,7017750	441
tgn,7013582	tgn,7017708	240
tgn,7013582	tgn,7017649	227
tgn,7013582	tgn,7017544	141
tgn,7013582	tgn,7017498	422
tgn,7013582	tgn,7017496	394
tgn,7013582	tgn,7017444	655
tgn,7013582	tgn,7016154	427
tgn,7013582	tgn,7016129	125
tgn,7013582	tgn,7014729	60
tgn,7013582	tgn,7014664	137
tgn,7013582	tgn,7014631	688
tgn,7013582	tgn,7014629	43
tgn,7013582	tgn,7014620	141
tgn,7013582	tgn,7014538	85
tgn,7013582	tgn,7014487	1848
tgn,7013582	tgn,7014456	96
tgn,7013582	tgn,7014444	325
tgn,7013582	tgn,7014406	1115
tgn,7013582	tgn,7014404	399
tgn,7013582	tgn,7014345	37
tgn,7013582	tgn,7014299	27
tgn,7013582	tgn,7014278	132
tgn,7013582	tgn,7014231	786
tgn,7013582	tgn,7014197	174
tgn,7013582	tgn,7014175	52
tgn,7013582	tgn,7014060	76
tgn,7013582	tgn,7013988	236
tgn,7013582	tgn,7013981	182
tgn,7013582	tgn,7013980	171
tgn,7013582	tgn,7013972	945
tgn,7013582	tgn,7013964	3020
tgn,7013582	tgn,7013962	5146
tgn,7013582	tgn,7013952	246
tgn,7013582	tgn,7013949	106
tgn,7013582	tgn,7013943	770
tgn,7013582	tgn,7013928	317
tgn,7013582	tgn,7013915	281
tgn,7013582	tgn,7013889	105
tgn,7013582	tgn,7013841	256
tgn,7013582	tgn,7013732	60
tgn,7013582	tgn,7013694	181
tgn,7013582	tgn,7013687	47
tgn,7013582	tgn,7013681	87
tgn,7013582	tgn,7013641	406
tgn,7013582	tgn,7013604	285
tgn,7013582	tgn,7013596	185
tgn,7013582	tgn,7013585	21
tgn,7013582	tgn,7013584	43
tgn,7013582	tgn,7013582	13750
tgn,7013445	tgn,7021610	84
tgn,7013445	tgn,7018995	146
tgn,7013445	tgn,7018023	155
tgn,7013445	tgn,7017751	8
tgn,7013445	tgn,7017750	127
tgn,7013445	tgn,7017708	145
tgn,7013445	tgn,7017649	55
tgn,7013445	tgn,7017544	50
tgn,7013445	tgn,7017498	26
tgn,7013445	tgn,7017496	77
tgn,7013445	tgn,7017444	97
tgn,7013445	tgn,7016154	194
tgn,7013445	tgn,7016129	80
tgn,7013445	tgn,7014729	50
tgn,7013445	tgn,7014664	34
tgn,7013445	tgn,7014631	98
tgn,7013445	tgn,7014629	18
tgn,7013445	tgn,7014620	109
tgn,7013445	tgn,7014538	68
tgn,7013445	tgn,7014487	140
tgn,7013445	tgn,7014456	56
tgn,7013445	tgn,7014444	275
tgn,7013445	tgn,7014406	673
tgn,7013445	tgn,7014404	104
tgn,7013445	tgn,7014345	13
tgn,7013445	tgn,7014299	14
tgn,7013445	tgn,7014278	43
tgn,7013445	tgn,7014231	388
tgn,7013445	tgn,7014197	32
tgn,7013445	tgn,7014175	21
tgn,7013445	tgn,7014060	30
tgn,7013445	tgn,7013988	89
tgn,7013445	tgn,7013981	42
tgn,7013445	tgn,7013980	13
tgn,7013445	tgn,7013972	110
tgn,7013445	tgn,7013964	1087
tgn,7013445	tgn,7013962	1714
tgn,7013445	tgn,7013952	61
tgn,7013445	tgn,7013949	13
tgn,7013445	tgn,7013943	108
tgn,7013445	tgn,7013928	47
tgn,7013445	tgn,7013915	171
tgn,7013445	tgn,7013889	57
tgn,7013445	tgn,7013841	44
tgn,7013445	tgn,7013732	15
tgn,7013445	tgn,7013694	91
tgn,7013445	tgn,7013687	47
tgn,7013445	tgn,7013681	94
tgn,7013445	tgn,7013641	14
tgn,7013445	tgn,7013604	189
tgn,7013445	tgn,7013596	101
tgn,7013445	tgn,7013585	27
tgn,7013445	tgn,7013584	3
tgn,7013445	tgn,7013582	728
tgn,7013445	tgn,7013445	393
tgn,7013364	tgn,7021610	28
tgn,7013364	tgn,7018995	31
tgn,7013364	tgn,7018023	38
tgn,7013364	tgn,7017751	3
tgn,7013364	tgn,7017750	29
tgn,7013364	tgn,7017708	38
tgn,7013364	tgn,7017649	26
tgn,7013364	tgn,7017544	4
tgn,7013364	tgn,7017498	31
tgn,7013364	tgn,7017496	7
tgn,7013364	tgn,7017444	17
tgn,7013364	tgn,7016154	8
tgn,7013364	tgn,7016129	6
tgn,7013364	tgn,7014729	1
tgn,7013364	tgn,7014664	9
tgn,7013364	tgn,7014631	40
tgn,7013364	tgn,7014629	8
tgn,7013364	tgn,7014620	6
tgn,7013364	tgn,7014538	4
tgn,7013364	tgn,7014487	219
tgn,7013364	tgn,7014456	22
tgn,7013364	tgn,7014444	71
tgn,7013364	tgn,7014406	86
tgn,7013364	tgn,7014404	6
tgn,7013364	tgn,7014345	14
tgn,7013364	tgn,7014299	1
tgn,7013364	tgn,7014278	7
tgn,7013364	tgn,7014231	85
tgn,7013364	tgn,7014197	60
tgn,7013364	tgn,7014175	7
tgn,7013364	tgn,7014060	1
tgn,7013364	tgn,7013988	6
tgn,7013364	tgn,7013981	13
tgn,7013364	tgn,7013980	13
tgn,7013364	tgn,7013972	47
tgn,7013364	tgn,7013964	172
tgn,7013364	tgn,7013962	318
tgn,7013364	tgn,7013952	23
tgn,7013364	tgn,7013949	8
tgn,7013364	tgn,7013943	29
tgn,7013364	tgn,7013928	6
tgn,7013364	tgn,7013915	17
tgn,7013364	tgn,7013889	10
tgn,7013364	tgn,7013841	8
tgn,7013364	tgn,7013732	4
tgn,7013364	tgn,7013687	6
tgn,7013364	tgn,7013681	1
tgn,7013364	tgn,7013641	10
tgn,7013364	tgn,7013604	13
tgn,7013364	tgn,7013596	14
tgn,7013364	tgn,7013585	6
tgn,7013364	tgn,7013582	394
tgn,7013364	tgn,7013445	45
