source	target	weight
tgn,7013943	tgn,7014729	70
tgn,7013943	tgn,7014664	124
tgn,7013943	tgn,7014631	124
tgn,7013943	tgn,7014629	76
tgn,7013943	tgn,7014620	131
tgn,7013943	tgn,7014538	160
tgn,7013943	tgn,7014487	210
tgn,7013943	tgn,7014456	14
tgn,7013943	tgn,7014444	45
tgn,7013943	tgn,7014406	197
tgn,7013943	tgn,7014404	366
tgn,7013943	tgn,7014345	15
tgn,7013943	tgn,7014299	334
tgn,7013943	tgn,7014278	95
tgn,7013943	tgn,7014231	284
tgn,7013943	tgn,7014197	92
tgn,7013943	tgn,7014175	190
tgn,7013943	tgn,7014060	136
tgn,7013943	tgn,7013988	136
tgn,7013943	tgn,7013981	150
tgn,7013943	tgn,7013980	5
tgn,7013943	tgn,7013972	33
tgn,7013943	tgn,7013964	4069
tgn,7013943	tgn,7013962	1759
tgn,7013943	tgn,7013952	46
tgn,7013943	tgn,7013949	16
tgn,7013943	tgn,7013943	2258
tgn,7013928	tgn,7021610	102
tgn,7013928	tgn,7018995	28
tgn,7013928	tgn,7018023	60
tgn,7013928	tgn,7017751	1
tgn,7013928	tgn,7017750	48
tgn,7013928	tgn,7017708	18
tgn,7013928	tgn,7017649	20
tgn,7013928	tgn,7017544	5
tgn,7013928	tgn,7017498	87
tgn,7013928	tgn,7017496	34
tgn,7013928	tgn,7017444	128
tgn,7013928	tgn,7016154	35
tgn,7013928	tgn,7016129	13
tgn,7013928	tgn,7014729	8
tgn,7013928	tgn,7014664	20
tgn,7013928	tgn,7014631	32
tgn,7013928	tgn,7014629	6
tgn,7013928	tgn,7014620	16
tgn,7013928	tgn,7014538	13
tgn,7013928	tgn,7014487	55
tgn,7013928	tgn,7014456	2
tgn,7013928	tgn,7014444	51
tgn,7013928	tgn,7014406	43
tgn,7013928	tgn,7014404	41
tgn,7013928	tgn,7014345	5
tgn,7013928	tgn,7014299	2
tgn,7013928	tgn,7014278	11
tgn,7013928	tgn,7014231	45
tgn,7013928	tgn,7014197	2
tgn,7013928	tgn,7014175	6
tgn,7013928	tgn,7014060	3
tgn,7013928	tgn,7013988	12
tgn,7013928	tgn,7013981	35
tgn,7013928	tgn,7013980	46
tgn,7013928	tgn,7013972	137
tgn,7013928	tgn,7013964	394
tgn,7013928	tgn,7013962	366
tgn,7013928	tgn,7013952	19
tgn,7013928	tgn,7013949	16
tgn,7013928	tgn,7013943	11
tgn,7013928	tgn,7013928	103
tgn,7013915	tgn,7021610	24
tgn,7013915	tgn,7018995	221
tgn,7013915	tgn,7018023	251
tgn,7013915	tgn,7017751	63
tgn,7013915	tgn,7017750	207
tgn,7013915	tgn,7017708	107
tgn,7013915	tgn,7017649	140
tgn,7013915	tgn,7017544	19
tgn,7013915	tgn,7017498	34
tgn,7013915	tgn,7017496	296
tgn,7013915	tgn,7017444	156
tgn,7013915	tgn,7016154	257
tgn,7013915	tgn,7016129	29
tgn,7013915	tgn,7014729	69
tgn,7013915	tgn,7014664	27
tgn,7013915	tgn,7014631	62
tgn,7013915	tgn,7014629	17
tgn,7013915	tgn,7014620	68
tgn,7013915	tgn,7014538	19
tgn,7013915	tgn,7014487	109
tgn,7013915	tgn,7014456	25
tgn,7013915	tgn,7014444	277
tgn,7013915	tgn,7014406	293
tgn,7013915	tgn,7014404	51
tgn,7013915	tgn,7014345	19
tgn,7013915	tgn,7014299	7
tgn,7013915	tgn,7014278	45
tgn,7013915	tgn,7014231	193
tgn,7013915	tgn,7014197	61
tgn,7013915	tgn,7014175	124
tgn,7013915	tgn,7014060	60
tgn,7013915	tgn,7013988	82
tgn,7013915	tgn,7013981	40
tgn,7013915	tgn,7013980	14
tgn,7013915	tgn,7013972	51
tgn,7013915	tgn,7013964	885
tgn,7013915	tgn,7013962	1489
tgn,7013915	tgn,7013952	28
tgn,7013915	tgn,7013949	10
tgn,7013915	tgn,7013943	110
tgn,7013915	tgn,7013928	17
tgn,7013915	tgn,7013915	647
tgn,7013889	tgn,7021610	11
tgn,7013889	tgn,7018995	60
tgn,7013889	tgn,7018023	66
tgn,7013889	tgn,7017751	1
tgn,7013889	tgn,7017750	66
tgn,7013889	tgn,7017708	88
tgn,7013889	tgn,7017649	25
tgn,7013889	tgn,7017544	4
tgn,7013889	tgn,7017498	50
tgn,7013889	tgn,7017496	48
tgn,7013889	tgn,7017444	39
tgn,7013889	tgn,7016154	71
tgn,7013889	tgn,7016129	26
tgn,7013889	tgn,7014729	69
tgn,7013889	tgn,7014664	39
tgn,7013889	tgn,7014631	18
tgn,7013889	tgn,7014629	5
tgn,7013889	tgn,7014620	80
tgn,7013889	tgn,7014538	110
tgn,7013889	tgn,7014487	23
tgn,7013889	tgn,7014456	9
tgn,7013889	tgn,7014444	193
tgn,7013889	tgn,7014406	84
tgn,7013889	tgn,7014404	143
tgn,7013889	tgn,7014345	4
tgn,7013889	tgn,7014299	11
tgn,7013889	tgn,7014278	11
tgn,7013889	tgn,7014231	48
tgn,7013889	tgn,7014197	35
tgn,7013889	tgn,7014175	20
tgn,7013889	tgn,7014060	10
tgn,7013889	tgn,7013988	46
tgn,7013889	tgn,7013981	173
tgn,7013889	tgn,7013980	10
tgn,7013889	tgn,7013972	20
tgn,7013889	tgn,7013964	818
tgn,7013889	tgn,7013962	447
tgn,7013889	tgn,7013952	15
tgn,7013889	tgn,7013949	6
tgn,7013889	tgn,7013943	68
tgn,7013889	tgn,7013928	12
tgn,7013889	tgn,7013915	146
tgn,7013889	tgn,7013889	283
tgn,7013841	tgn,7021610	6
tgn,7013841	tgn,7018995	51
tgn,7013841	tgn,7018023	108
tgn,7013841	tgn,7017751	12
tgn,7013841	tgn,7017750	162
tgn,7013841	tgn,7017708	42
tgn,7013841	tgn,7017649	53
tgn,7013841	tgn,7017544	10
tgn,7013841	tgn,7017498	50
tgn,7013841	tgn,7017496	1696
tgn,7013841	tgn,7017444	105
tgn,7013841	tgn,7016154	60
tgn,7013841	tgn,7016129	13
tgn,7013841	tgn,7014729	17
tgn,7013841	tgn,7014664	23
tgn,7013841	tgn,7014631	88
tgn,7013841	tgn,7014629	11
tgn,7013841	tgn,7014620	11
tgn,7013841	tgn,7014538	17
tgn,7013841	tgn,7014487	90
tgn,7013841	tgn,7014456	10
tgn,7013841	tgn,7014444	72
tgn,7013841	tgn,7014406	68
tgn,7013841	tgn,7014404	106
tgn,7013841	tgn,7014345	11
tgn,7013841	tgn,7014299	38
tgn,7013841	tgn,7014278	13
tgn,7013841	tgn,7014231	77
tgn,7013841	tgn,7014197	53
tgn,7013841	tgn,7014175	38
tgn,7013841	tgn,7014060	19
tgn,7013841	tgn,7013988	22
tgn,7013841	tgn,7013981	107
tgn,7013841	tgn,7013980	17
tgn,7013841	tgn,7013972	20
tgn,7013841	tgn,7013964	691
tgn,7013841	tgn,7013962	478
tgn,7013841	tgn,7013952	7
tgn,7013841	tgn,7013949	8
tgn,7013841	tgn,7013943	65
tgn,7013841	tgn,7013928	49
tgn,7013841	tgn,7013915	219
tgn,7013841	tgn,7013889	44
tgn,7013841	tgn,7013841	1042
tgn,7013732	tgn,7021610	4
tgn,7013732	tgn,7018995	33
tgn,7013732	tgn,7018023	57
tgn,7013732	tgn,7017751	9
tgn,7013732	tgn,7017750	98
tgn,7013732	tgn,7017708	30
tgn,7013732	tgn,7017649	166
tgn,7013732	tgn,7017544	5
tgn,7013732	tgn,7017498	12
tgn,7013732	tgn,7017496	154
tgn,7013732	tgn,7017444	58
tgn,7013732	tgn,7016154	15
tgn,7013732	tgn,7016129	7
tgn,7013732	tgn,7014729	8
tgn,7013732	tgn,7014664	1
tgn,7013732	tgn,7014631	19
tgn,7013732	tgn,7014629	7
tgn,7013732	tgn,7014620	7
tgn,7013732	tgn,7014538	8
tgn,7013732	tgn,7014487	18
tgn,7013732	tgn,7014456	4
tgn,7013732	tgn,7014444	28
tgn,7013732	tgn,7014406	22
tgn,7013732	tgn,7014404	36
tgn,7013732	tgn,7014345	3
tgn,7013732	tgn,7014299	1
tgn,7013732	tgn,7014278	3
tgn,7013732	tgn,7014231	52
tgn,7013732	tgn,7014197	13
tgn,7013732	tgn,7014175	38
tgn,7013732	tgn,7014060	5
tgn,7013732	tgn,7013988	10
tgn,7013732	tgn,7013981	14
tgn,7013732	tgn,7013980	17
tgn,7013732	tgn,7013972	11
tgn,7013732	tgn,7013964	177
tgn,7013732	tgn,7013962	106
tgn,7013732	tgn,7013952	5
tgn,7013732	tgn,7013949	12
tgn,7013732	tgn,7013943	13
tgn,7013732	tgn,7013928	18
tgn,7013732	tgn,7013915	54
tgn,7013732	tgn,7013889	11
tgn,7013732	tgn,7013841	66
tgn,7013732	tgn,7013732	193
tgn,7013694	tgn,7021610	9
tgn,7013694	tgn,7018995	29
tgn,7013694	tgn,7018023	346
tgn,7013694	tgn,7017751	8
tgn,7013694	tgn,7017750	32
tgn,7013694	tgn,7017708	395
tgn,7013694	tgn,7017649	25
tgn,7013694	tgn,7017544	61
tgn,7013694	tgn,7017498	13
tgn,7013694	tgn,7017496	28
tgn,7013694	tgn,7017444	17
tgn,7013694	tgn,7016154	571
tgn,7013694	tgn,7016129	64
tgn,7013694	tgn,7014729	3
tgn,7013694	tgn,7014664	19
tgn,7013694	tgn,7014631	26
tgn,7013694	tgn,7014629	5
tgn,7013694	tgn,7014620	53
tgn,7013694	tgn,7014538	27
tgn,7013694	tgn,7014487	28
tgn,7013694	tgn,7014456	8
tgn,7013694	tgn,7014444	67
tgn,7013694	tgn,7014406	470
tgn,7013694	tgn,7014404	64
tgn,7013694	tgn,7014299	2
tgn,7013694	tgn,7014278	17
tgn,7013694	tgn,7014231	85
tgn,7013694	tgn,7014197	25
tgn,7013694	tgn,7014175	21
tgn,7013694	tgn,7014060	244
tgn,7013694	tgn,7013988	67
tgn,7013694	tgn,7013981	14
tgn,7013694	tgn,7013980	2
tgn,7013694	tgn,7013972	10
tgn,7013694	tgn,7013964	425
tgn,7013694	tgn,7013962	1045
tgn,7013694	tgn,7013952	8
tgn,7013694	tgn,7013949	2
tgn,7013694	tgn,7013943	87
tgn,7013694	tgn,7013928	2
tgn,7013694	tgn,7013915	127
tgn,7013694	tgn,7013889	23
tgn,7013694	tgn,7013841	18
tgn,7013694	tgn,7013732	4
tgn,7013694	tgn,7013694	529
tgn,7013687	tgn,7021610	10
tgn,7013687	tgn,7018995	7
tgn,7013687	tgn,7018023	25
tgn,7013687	tgn,7017751	2
tgn,7013687	tgn,7017750	7
tgn,7013687	tgn,7017708	24
tgn,7013687	tgn,7017649	7
tgn,7013687	tgn,7017544	1
tgn,7013687	tgn,7017498	4
tgn,7013687	tgn,7017496	14
tgn,7013687	tgn,7017444	1
tgn,7013687	tgn,7016154	73
tgn,7013687	tgn,7016129	5
tgn,7013687	tgn,7014729	14
tgn,7013687	tgn,7014664	15
tgn,7013687	tgn,7014631	6
tgn,7013687	tgn,7014629	86
tgn,7013687	tgn,7014620	6
tgn,7013687	tgn,7014538	16
tgn,7013687	tgn,7014487	14
tgn,7013687	tgn,7014456	7
tgn,7013687	tgn,7014444	22
tgn,7013687	tgn,7014406	49
tgn,7013687	tgn,7014404	97
tgn,7013687	tgn,7014345	2
tgn,7013687	tgn,7014299	10
tgn,7013687	tgn,7014278	20
tgn,7013687	tgn,7014231	146
tgn,7013687	tgn,7014197	10
tgn,7013687	tgn,7014175	1
tgn,7013687	tgn,7014060	33
tgn,7013687	tgn,7013988	110
tgn,7013687	tgn,7013981	45
tgn,7013687	tgn,7013980	6
tgn,7013687	tgn,7013972	5
tgn,7013687	tgn,7013964	485
tgn,7013687	tgn,7013962	305
tgn,7013687	tgn,7013952	5
tgn,7013687	tgn,7013949	2
tgn,7013687	tgn,7013943	25
tgn,7013687	tgn,7013928	1
tgn,7013687	tgn,7013915	5
tgn,7013687	tgn,7013889	20
tgn,7013687	tgn,7013841	6
tgn,7013687	tgn,7013694	15
tgn,7013687	tgn,7013687	240
tgn,7013681	tgn,7021610	18
tgn,7013681	tgn,7018995	11
tgn,7013681	tgn,7018023	253
tgn,7013681	tgn,7017751	11
tgn,7013681	tgn,7017750	46
tgn,7013681	tgn,7017708	213
tgn,7013681	tgn,7017649	3
tgn,7013681	tgn,7017544	27
tgn,7013681	tgn,7017498	2
tgn,7013681	tgn,7017496	24
tgn,7013681	tgn,7017444	11
tgn,7013681	tgn,7016154	472
tgn,7013681	tgn,7016129	36
tgn,7013681	tgn,7014729	7
tgn,7013681	tgn,7014664	12
tgn,7013681	tgn,7014631	4
tgn,7013681	tgn,7014620	23
tgn,7013681	tgn,7014538	31
tgn,7013681	tgn,7014487	3
tgn,7013681	tgn,7014456	7
tgn,7013681	tgn,7014444	63
tgn,7013681	tgn,7014406	216
tgn,7013681	tgn,7014404	71
tgn,7013681	tgn,7014299	1
tgn,7013681	tgn,7014278	8
tgn,7013681	tgn,7014231	65
tgn,7013681	tgn,7014197	20
tgn,7013681	tgn,7014175	13
tgn,7013681	tgn,7014060	262
tgn,7013681	tgn,7013988	19
tgn,7013681	tgn,7013981	18
tgn,7013681	tgn,7013980	4
tgn,7013681	tgn,7013972	7
tgn,7013681	tgn,7013964	373
tgn,7013681	tgn,7013962	833
tgn,7013681	tgn,7013952	8
tgn,7013681	tgn,7013943	64
tgn,7013681	tgn,7013915	89
tgn,7013681	tgn,7013889	3
tgn,7013681	tgn,7013841	15
tgn,7013681	tgn,7013732	1
tgn,7013681	tgn,7013694	467
tgn,7013681	tgn,7013687	30
tgn,7013681	tgn,7013681	305
tgn,7013641	tgn,7021610	24
tgn,7013641	tgn,7018995	18
tgn,7013641	tgn,7018023	25
tgn,7013641	tgn,7017751	22
tgn,7013641	tgn,7017750	61
tgn,7013641	tgn,7017708	5
tgn,7013641	tgn,7017649	35
tgn,7013641	tgn,7017544	3
tgn,7013641	tgn,7017498	158
tgn,7013641	tgn,7017496	55
tgn,7013641	tgn,7017444	41
tgn,7013641	tgn,7016154	6
tgn,7013641	tgn,7016129	15
tgn,7013641	tgn,7014729	24
tgn,7013641	tgn,7014664	10
tgn,7013641	tgn,7014631	131
tgn,7013641	tgn,7014629	9
tgn,7013641	tgn,7014620	13
tgn,7013641	tgn,7014538	23
tgn,7013641	tgn,7014487	146
tgn,7013641	tgn,7014456	4
tgn,7013641	tgn,7014444	30
tgn,7013641	tgn,7014406	31
tgn,7013641	tgn,7014404	114
tgn,7013641	tgn,7014345	2
tgn,7013641	tgn,7014299	2
tgn,7013641	tgn,7014278	5
tgn,7013641	tgn,7014231	49
tgn,7013641	tgn,7014197	65
tgn,7013641	tgn,7014175	25
tgn,7013641	tgn,7014060	1
tgn,7013641	tgn,7013988	4
tgn,7013641	tgn,7013981	28
tgn,7013641	tgn,7013980	42
tgn,7013641	tgn,7013972	32
tgn,7013641	tgn,7013964	334
tgn,7013641	tgn,7013962	183
tgn,7013641	tgn,7013952	5
tgn,7013641	tgn,7013949	35
tgn,7013641	tgn,7013943	44
tgn,7013641	tgn,7013928	16
tgn,7013641	tgn,7013915	25
tgn,7013641	tgn,7013889	16
tgn,7013641	tgn,7013841	30
tgn,7013641	tgn,7013732	14
tgn,7013641	tgn,7013694	12
tgn,7013641	tgn,7013687	4
tgn,7013641	tgn,7013681	3
tgn,7013641	tgn,7013641	260
tgn,7013604	tgn,7021610	28
tgn,7013604	tgn,7018995	188
tgn,7013604	tgn,7018023	335
tgn,7013604	tgn,7017751	28
tgn,7013604	tgn,7017750	199
tgn,7013604	tgn,7017708	86
tgn,7013604	tgn,7017649	91
tgn,7013604	tgn,7017544	65
tgn,7013604	tgn,7017498	52
tgn,7013604	tgn,7017496	229
tgn,7013604	tgn,7017444	67
tgn,7013604	tgn,7016154	117
tgn,7013604	tgn,7016129	55
tgn,7013604	tgn,7014729	37
tgn,7013604	tgn,7014664	26
tgn,7013604	tgn,7014631	83
tgn,7013604	tgn,7014629	16
tgn,7013604	tgn,7014620	60
tgn,7013604	tgn,7014538	41
tgn,7013604	tgn,7014487	88
tgn,7013604	tgn,7014456	26
tgn,7013604	tgn,7014444	220
tgn,7013604	tgn,7014406	286
tgn,7013604	tgn,7014404	71
tgn,7013604	tgn,7014345	18
tgn,7013604	tgn,7014299	15
tgn,7013604	tgn,7014278	11
tgn,7013604	tgn,7014231	162
tgn,7013604	tgn,7014197	59
tgn,7013604	tgn,7014175	60
tgn,7013604	tgn,7014060	34
tgn,7013604	tgn,7013988	62
tgn,7013604	tgn,7013981	35
tgn,7013604	tgn,7013980	26
tgn,7013604	tgn,7013972	37
tgn,7013604	tgn,7013964	821
tgn,7013604	tgn,7013962	1451
tgn,7013604	tgn,7013952	17
tgn,7013604	tgn,7013949	12
tgn,7013604	tgn,7013943	133
tgn,7013604	tgn,7013928	24
tgn,7013604	tgn,7013915	564
tgn,7013604	tgn,7013889	133
tgn,7013604	tgn,7013841	133
tgn,7013604	tgn,7013732	25
tgn,7013604	tgn,7013694	87
tgn,7013604	tgn,7013687	7
tgn,7013604	tgn,7013681	70
tgn,7013604	tgn,7013641	28
tgn,7013604	tgn,7013604	360
tgn,7013596	tgn,7021610	19
tgn,7013596	tgn,7018995	104
tgn,7013596	tgn,7018023	155
tgn,7013596	tgn,7017751	4
tgn,7013596	tgn,7017750	88
tgn,7013596	tgn,7017708	29
tgn,7013596	tgn,7017649	44
tgn,7013596	tgn,7017544	12
tgn,7013596	tgn,7017498	12
tgn,7013596	tgn,7017496	41
tgn,7013596	tgn,7017444	29
tgn,7013596	tgn,7016154	62
tgn,7013596	tgn,7016129	11
tgn,7013596	tgn,7014729	15
tgn,7013596	tgn,7014664	23
tgn,7013596	tgn,7014631	53
tgn,7013596	tgn,7014629	9
tgn,7013596	tgn,7014620	19
tgn,7013596	tgn,7014538	3
tgn,7013596	tgn,7014487	33
tgn,7013596	tgn,7014456	29
tgn,7013596	tgn,7014444	155
tgn,7013596	tgn,7014406	164
tgn,7013596	tgn,7014404	49
tgn,7013596	tgn,7014345	10
tgn,7013596	tgn,7014299	4
tgn,7013596	tgn,7014278	16
tgn,7013596	tgn,7014231	105
tgn,7013596	tgn,7014197	8
tgn,7013596	tgn,7014175	17
tgn,7013596	tgn,7014060	8
tgn,7013596	tgn,7013988	20
tgn,7013596	tgn,7013981	10
tgn,7013596	tgn,7013980	5
tgn,7013596	tgn,7013972	15
tgn,7013596	tgn,7013964	391
tgn,7013596	tgn,7013962	631
tgn,7013596	tgn,7013952	32
tgn,7013596	tgn,7013949	7
tgn,7013596	tgn,7013943	22
tgn,7013596	tgn,7013928	8
tgn,7013596	tgn,7013915	75
tgn,7013596	tgn,7013889	21
tgn,7013596	tgn,7013841	11
tgn,7013596	tgn,7013732	15
tgn,7013596	tgn,7013694	21
tgn,7013596	tgn,7013687	1
tgn,7013596	tgn,7013681	14
tgn,7013596	tgn,7013641	5
tgn,7013596	tgn,7013604	107
tgn,7013596	tgn,7013596	174
tgn,7013585	tgn,7021610	11
tgn,7013585	tgn,7018995	5
tgn,7013585	tgn,7018023	18
tgn,7013585	tgn,7017751	2
tgn,7013585	tgn,7017750	20
tgn,7013585	tgn,7017708	83
tgn,7013585	tgn,7017649	3
tgn,7013585	tgn,7017498	10
tgn,7013585	tgn,7017496	12
tgn,7013585	tgn,7017444	15
tgn,7013585	tgn,7016154	20
tgn,7013585	tgn,7016129	14
tgn,7013585	tgn,7014729	61
tgn,7013585	tgn,7014664	20
tgn,7013585	tgn,7014631	43
tgn,7013585	tgn,7014629	10
tgn,7013585	tgn,7014620	68
tgn,7013585	tgn,7014538	432
tgn,7013585	tgn,7014487	17
tgn,7013585	tgn,7014456	2
tgn,7013585	tgn,7014444	12
tgn,7013585	tgn,7014406	35
tgn,7013585	tgn,7014404	189
tgn,7013585	tgn,7014345	8
tgn,7013585	tgn,7014299	24
tgn,7013585	tgn,7014278	6
tgn,7013585	tgn,7014231	40
tgn,7013585	tgn,7014197	2
tgn,7013585	tgn,7014175	13
tgn,7013585	tgn,7014060	4
tgn,7013585	tgn,7013988	9
tgn,7013585	tgn,7013981	157
tgn,7013585	tgn,7013980	7
tgn,7013585	tgn,7013972	22
tgn,7013585	tgn,7013964	1489
tgn,7013585	tgn,7013962	166
tgn,7013585	tgn,7013952	3
tgn,7013585	tgn,7013949	26
tgn,7013585	tgn,7013943	87
tgn,7013585	tgn,7013928	4
tgn,7013585	tgn,7013915	15
tgn,7013585	tgn,7013889	53
tgn,7013585	tgn,7013841	7
tgn,7013585	tgn,7013732	1
tgn,7013585	tgn,7013694	1
tgn,7013585	tgn,7013687	56
tgn,7013585	tgn,7013681	3
tgn,7013585	tgn,7013641	22
tgn,7013585	tgn,7013604	20
tgn,7013585	tgn,7013596	7
tgn,7013585	tgn,7013585	374
tgn,7013584	tgn,7021610	1
tgn,7013584	tgn,7018995	1
tgn,7013584	tgn,7018023	11
tgn,7013584	tgn,7017750	18
tgn,7013584	tgn,7017708	11
tgn,7013584	tgn,7017649	6
tgn,7013584	tgn,7017544	1
tgn,7013584	tgn,7017498	35
tgn,7013584	tgn,7017496	4
tgn,7013584	tgn,7017444	21
tgn,7013584	tgn,7016154	3
tgn,7013584	tgn,7016129	2
tgn,7013584	tgn,7014729	28
tgn,7013584	tgn,7014631	44
tgn,7013584	tgn,7014629	9
tgn,7013584	tgn,7014620	2
tgn,7013584	tgn,7014538	6
tgn,7013584	tgn,7014487	15
tgn,7013584	tgn,7014444	1
tgn,7013584	tgn,7014406	5
tgn,7013584	tgn,7014404	55
tgn,7013584	tgn,7014345	6
tgn,7013584	tgn,7014299	33
tgn,7013584	tgn,7014278	17
tgn,7013584	tgn,7014231	41
tgn,7013584	tgn,7014197	18
tgn,7013584	tgn,7014175	3
tgn,7013584	tgn,7013988	4
tgn,7013584	tgn,7013981	32
tgn,7013584	tgn,7013980	1
tgn,7013584	tgn,7013972	7
tgn,7013584	tgn,7013964	227
tgn,7013584	tgn,7013962	41
tgn,7013584	tgn,7013952	1
tgn,7013584	tgn,7013949	39
tgn,7013584	tgn,7013943	14
tgn,7013584	tgn,7013928	3
tgn,7013584	tgn,7013915	1
tgn,7013584	tgn,7013889	13
tgn,7013584	tgn,7013841	6
tgn,7013584	tgn,7013732	2
tgn,7013584	tgn,7013641	95
tgn,7013584	tgn,7013604	11
tgn,7013584	tgn,7013585	4
tgn,7013584	tgn,7013584	73
tgn,7013582	tgn,7021610	1097
tgn,7013582	tgn,7018995	234
tgn,7013582	tgn,7018023	1132
tgn,7013582	tgn,7017751	60
tgn,7013582	tgn,7017750	469
tgn,7013582	tgn,7017708	247
tgn,7013582	tgn,7017649	232
tgn,7013582	tgn,7017544	143
tgn,7013582	tgn,7017498	544
tgn,7013582	tgn,7017496	415
tgn,7013582	tgn,7017444	728
tgn,7013582	tgn,7016154	427
tgn,7013582	tgn,7016129	128
tgn,7013582	tgn,7014729	71
tgn,7013582	tgn,7014664	159
tgn,7013582	tgn,7014631	1020
tgn,7013582	tgn,7014629	50
tgn,7013582	tgn,7014620	158
tgn,7013582	tgn,7014538	94
tgn,7013582	tgn,7014487	2142
tgn,7013582	tgn,7014456	98
tgn,7013582	tgn,7014444	334
tgn,7013582	tgn,7014406	1142
tgn,7013582	tgn,7014404	525
tgn,7013582	tgn,7014345	37
tgn,7013582	tgn,7014299	27
tgn,7013582	tgn,7014278	133
tgn,7013582	tgn,7014231	793
tgn,7013582	tgn,7014197	229
tgn,7013582	tgn,7014175	52
tgn,7013582	tgn,7014060	77
tgn,7013582	tgn,7013988	236
tgn,7013582	tgn,7013981	194
tgn,7013582	tgn,7013980	172
tgn,7013582	tgn,7013972	958
tgn,7013582	tgn,7013964	3296
tgn,7013582	tgn,7013962	5471
tgn,7013582	tgn,7013952	261
tgn,7013582	tgn,7013949	157
tgn,7013582	tgn,7013943	784
tgn,7013582	tgn,7013928	322
tgn,7013582	tgn,7013915	292
tgn,7013582	tgn,7013889	106
tgn,7013582	tgn,7013841	287
tgn,7013582	tgn,7013732	72
tgn,7013582	tgn,7013694	181
tgn,7013582	tgn,7013687	48
tgn,7013582	tgn,7013681	87
tgn,7013582	tgn,7013641	548
tgn,7013582	tgn,7013604	289
tgn,7013582	tgn,7013596	190
tgn,7013582	tgn,7013585	23
tgn,7013582	tgn,7013584	83
tgn,7013582	tgn,7013582	14381
tgn,7013445	tgn,7021610	84
tgn,7013445	tgn,7018995	147
tgn,7013445	tgn,7018023	155
tgn,7013445	tgn,7017751	8
tgn,7013445	tgn,7017750	129
tgn,7013445	tgn,7017708	146
tgn,7013445	tgn,7017649	57
tgn,7013445	tgn,7017544	51
tgn,7013445	tgn,7017498	28
tgn,7013445	tgn,7017496	77
tgn,7013445	tgn,7017444	104
tgn,7013445	tgn,7016154	194
tgn,7013445	tgn,7016129	81
tgn,7013445	tgn,7014729	73
tgn,7013445	tgn,7014664	34
tgn,7013445	tgn,7014631	144
tgn,7013445	tgn,7014629	18
tgn,7013445	tgn,7014620	111
tgn,7013445	tgn,7014538	69
tgn,7013445	tgn,7014487	191
tgn,7013445	tgn,7014456	58
tgn,7013445	tgn,7014444	277
tgn,7013445	tgn,7014406	685
tgn,7013445	tgn,7014404	119
tgn,7013445	tgn,7014345	13
tgn,7013445	tgn,7014299	14
tgn,7013445	tgn,7014278	43
tgn,7013445	tgn,7014231	390
tgn,7013445	tgn,7014197	35
tgn,7013445	tgn,7014175	21
tgn,7013445	tgn,7014060	30
tgn,7013445	tgn,7013988	89
tgn,7013445	tgn,7013981	50
tgn,7013445	tgn,7013980	15
tgn,7013445	tgn,7013972	110
tgn,7013445	tgn,7013964	1152
tgn,7013445	tgn,7013962	1833
tgn,7013445	tgn,7013952	64
tgn,7013445	tgn,7013949	25
tgn,7013445	tgn,7013943	113
tgn,7013445	tgn,7013928	47
tgn,7013445	tgn,7013915	173
tgn,7013445	tgn,7013889	57
tgn,7013445	tgn,7013841	44
tgn,7013445	tgn,7013732	16
tgn,7013445	tgn,7013694	91
tgn,7013445	tgn,7013687	47
tgn,7013445	tgn,7013681	94
tgn,7013445	tgn,7013641	15
tgn,7013445	tgn,7013604	191
tgn,7013445	tgn,7013596	104
tgn,7013445	tgn,7013585	27
tgn,7013445	tgn,7013584	4
tgn,7013445	tgn,7013582	782
tgn,7013445	tgn,7013445	452
tgn,7013364	tgn,7021610	28
tgn,7013364	tgn,7018995	31
tgn,7013364	tgn,7018023	40
tgn,7013364	tgn,7017751	3
tgn,7013364	tgn,7017750	34
tgn,7013364	tgn,7017708	38
tgn,7013364	tgn,7017649	28
tgn,7013364	tgn,7017544	4
tgn,7013364	tgn,7017498	42
tgn,7013364	tgn,7017496	11
tgn,7013364	tgn,7017444	21
tgn,7013364	tgn,7016154	8
tgn,7013364	tgn,7016129	6
tgn,7013364	tgn,7014729	3
tgn,7013364	tgn,7014664	10
tgn,7013364	tgn,7014631	62
tgn,7013364	tgn,7014629	8
tgn,7013364	tgn,7014620	6
tgn,7013364	tgn,7014538	4
tgn,7013364	tgn,7014487	272
tgn,7013364	tgn,7014456	22
tgn,7013364	tgn,7014444	75
tgn,7013364	tgn,7014406	89
tgn,7013364	tgn,7014404	13
tgn,7013364	tgn,7014345	14
tgn,7013364	tgn,7014299	1
tgn,7013364	tgn,7014278	8
tgn,7013364	tgn,7014231	86
tgn,7013364	tgn,7014197	65
tgn,7013364	tgn,7014175	7
tgn,7013364	tgn,7014060	1
tgn,7013364	tgn,7013988	6
tgn,7013364	tgn,7013981	13
tgn,7013364	tgn,7013980	13
tgn,7013364	tgn,7013972	48
tgn,7013364	tgn,7013964	218
tgn,7013364	tgn,7013962	370
tgn,7013364	tgn,7013952	23
tgn,7013364	tgn,7013949	8
tgn,7013364	tgn,7013943	40
tgn,7013364	tgn,7013928	7
tgn,7013364	tgn,7013915	20
tgn,7013364	tgn,7013889	11
tgn,7013364	tgn,7013841	17
